customer_unique_id,customer_city,totalorders,totalpayments,avgorderpayment,totalitems,avgitemsperorder,topproductcategory,totalreviews,avgreviewscore,lastorderdate,dayssincelastorder,firstorderdate,customerlifespan,ordersperyear
738ffcf1017b584e9d2684b36e07469c,sao luis,4,779.18,194.7950000000000000,5,1.2500000000000000,toys,4,4.7500000000000000,2018-06-16,130,2017-10-13,376,3.8829787234042552
795c1622cf7a53d63d324e862349d01c,curitiba,4,354.23,88.5575000000000000,4,1.00000000000000000000,stationery,4,4.0000000000000000,2018-08-17,68,2018-01-15,282,5.17730496453900709220
b2bd387fdc3cf05931f0f897d607dc88,ribeirao preto,4,638.77,159.6925000000000000,7,1.7500000000000000,computers_accessories,6,2.5000000000000000,2018-03-05,233,2018-02-27,239,6.10878661087866108786
9cc5a07f169a1606fd347a56683e6ea6,rio de janeiro,4,419.25,104.8125000000000000,4,1.00000000000000000000,health_beauty,6,5.0000000000000000,2018-08-22,63,2017-12-13,315,4.63492063492063492064
acea6bd29b8c1e3c6a8b266a8fb4475e,porto velho,4,646.99,161.7475000000000000,7,1.7500000000000000,toys,4,3.0000000000000000,2018-05-04,173,2017-08-30,420,3.4761904761904762
b08fab27d47a1eb6deda07bfd965ad43,sao mateus,4,477.34,119.3350000000000000,4,1.00000000000000000000,fashion_bags_accessories,4,4.5000000000000000,2017-09-19,400,2017-09-04,415,3.5180722891566265
a73c5464692d3bc09d64e3edefae9015,santo andre,4,320.61,80.1525000000000000,4,1.00000000000000000000,fashion_bags_accessories,4,5.0000000000000000,2018-06-16,130,2017-08-03,447,3.2662192393736019
b39dde6dd619943190a8cc9aa6db38a4,sao bernardo do campo,4,769.81,192.4525000000000000,4,1.00000000000000000000,health_beauty,4,5.0000000000000000,2018-02-20,246,2017-03-23,580,2.5172413793103448
83e7958a94bd7f74a9414d8782f87628,curitiba,4,73.48,18.3700000000000000,4,1.00000000000000000000,furniture_bedroom,4,5.0000000000000000,2017-01-05,657,2017-01-05,657,2.2222222222222222
a1874c5550d2f0bc14cc122164603713,rio de janeiro,4,790.67,197.6675000000000000,6,1.5000000000000000,housewares,4,4.2500000000000000,2018-05-23,154,2017-06-30,481,3.0353430353430353
a239b8e2fbce33780f1f1912e2ee5275,manaus,4,518.50,129.6250000000000000,4,1.00000000000000000000,bed_bath_table,4,5.0000000000000000,2017-02-17,614,2017-02-06,625,2.3360000000000000
a7657330b1c135f3acd420326e335b2c,coromandel,4,667.12,166.7800000000000000,7,1.7500000000000000,fashion_bags_accessories,4,4.5000000000000000,2017-11-07,351,2017-05-18,524,2.7862595419847328
a0abd26659c9914690cbd3320d39fd96,canoas,4,426.12,106.5300000000000000,5,1.2500000000000000,stationery,4,5.0000000000000000,2018-06-23,123,2017-05-27,515,2.8349514563106797
9832ae2f7d3e5fa4c7a1a06e9551bc61,rio de janeiro,3,1026.09,342.0300000000000000,8,2.6666666666666667,watches_gifts,3,2.6666666666666667,2018-04-24,183,2017-07-14,467,2.3447537473233406
7d3d94b4740895a17760e976797f9f0e,planaltina,3,211.82,70.6066666666666667,3,1.00000000000000000000,home_appliances,3,5.0000000000000000,2018-04-22,185,2017-05-14,528,2.0738636363636364
94a19681bf6faa3c6ce3e2df1c2d97cb,sao paulo,3,201.72,67.2400000000000000,3,1.00000000000000000000,baby,3,4.3333333333333333,2017-09-24,395,2017-07-09,472,2.3199152542372882
a40096fc0a3862e9e12bc55b5f8e6ab2,rio de janeiro,3,457.18,152.3933333333333333,8,2.6666666666666667,bed_bath_table,2,1.00000000000000000000,2017-10-11,378,2017-10-10,379,2.8891820580474935
8f2fa110f45a5b5592f1593842b7e87d,sao paulo,3,371.48,123.8266666666666667,3,1.00000000000000000000,furniture_decor,3,5.0000000000000000,2018-06-08,138,2017-07-02,479,2.2860125260960334
a72a2d4e19868dba726c0e6f49198c7e,firminopolis,3,538.33,179.4433333333333333,3,1.00000000000000000000,fashion_bags_accessories,3,3.0000000000000000,2018-08-14,71,2017-10-06,383,2.8590078328981723
a9e070f61d35aa13e420c8597b5ccb3d,belo horizonte,3,164.00,54.6666666666666667,4,1.3333333333333333,fashion_bags_accessories,3,4.3333333333333333,2018-01-28,269,2018-01-20,277,3.95306859205776173285
7e1681f9bb31800364869a2cdbe289db,rio de janeiro,3,532.44,177.4800000000000000,6,2.0000000000000000,furniture_decor,3,1.00000000000000000000,2018-02-13,253,2017-11-21,337,3.24925816023738872403
9d31457a03125fc870787a251760315a,sao paulo,3,320.17,106.7233333333333333,4,1.3333333333333333,health_beauty,3,5.0000000000000000,2017-08-30,420,2017-01-28,634,1.7271293375394322
821e75291b1ad362e614c0ea79fc95a6,itaquaquecetuba,3,537.44,179.1466666666666667,3,1.00000000000000000000,health_beauty,3,5.0000000000000000,2018-07-23,93,2018-04-24,183,5.98360655737704918029
a029899dd8534557a81c369475ff80c8,morrinhos,3,511.29,170.4300000000000000,7,2.3333333333333333,garden_tools,3,5.0000000000000000,2018-05-01,176,2018-04-13,194,5.64432989690721649485
98e3117841a2431959d17808f04bf23c,jundiai,3,378.31,126.1033333333333333,4,1.3333333333333333,pet_shop,3,3.0000000000000000,2018-07-22,94,2017-08-29,421,2.6009501187648456
a3dc27d87234f862d7e61a0148c77fa9,guarulhos,3,628.63,209.5433333333333333,11,3.6666666666666667,health_beauty,3,5.0000000000000000,2018-04-13,194,2018-02-23,243,4.50617283950617283947
97bc08e526795b17e1d4f642f77ae304,diadema,3,269.97,89.9900000000000000,4,1.3333333333333333,cool_stuff,3,3.6666666666666667,2017-08-07,443,2017-08-01,449,2.4387527839643652
9c08d6f85c7fcec4b08ead25590c0af7,sao paulo,3,393.08,131.0266666666666667,3,1.00000000000000000000,sports_leisure,3,4.3333333333333333,2018-05-31,146,2018-05-14,163,6.71779141104294478524
7d3d94b4740895a17760e976797f9f0e,planaltina de goias,3,211.82,70.6066666666666667,3,1.00000000000000000000,home_appliances,3,5.0000000000000000,2018-04-22,185,2017-05-14,528,2.0738636363636364
8689b3e15d4b16cfd05ecf597a523453,timoteo,3,259.37,86.4566666666666667,5,1.6666666666666667,bed_bath_table,3,4.6666666666666667,2018-01-12,285,2017-03-30,573,1.9109947643979058
86df00dc5fd68f4dd5d5945ca19f3ed6,porto alegre,3,2400.48,800.1600000000000000,12,4.0000000000000000,computers_accessories,3,5.0000000000000000,2017-10-13,376,2017-06-08,503,2.1769383697813122
90f323e9f0948ddd96c6f6a8ecc75830,tijucas,3,245.20,81.7333333333333333,3,1.00000000000000000000,perfumery,4,3.2500000000000000,2017-06-05,506,2017-03-15,588,1.8622448979591837
ac987d464574ee0f743f9b630f937a27,recife,3,515.37,171.7900000000000000,3,1.00000000000000000000,food,3,5.0000000000000000,2017-10-01,388,2017-06-16,495,2.2121212121212122
78b5cbc4b9ad61445b6609593addca37,paracatu,3,352.09,117.3633333333333333,3,1.00000000000000000000,bed_bath_table,3,5.0000000000000000,2018-01-11,286,2017-08-18,432,2.5347222222222223
9947c0ed8bf41cd508a78da36abc1d41,jundiai,3,191.33,63.7766666666666667,4,1.3333333333333333,fashion_bags_accessories,3,4.6666666666666667,2017-10-25,364,2017-08-17,433,2.5288683602771363
935b9c5a3162185f88dac06d8d08d623,rio grande da serra,3,421.32,140.4400000000000000,3,1.00000000000000000000,watches_gifts,3,5.0000000000000000,2018-05-04,173,2018-03-28,210,5.21428571428571428575
7f50c43baa66aae590aa1a067427cce5,belo horizonte,3,171.04,57.0133333333333333,3,1.00000000000000000000,sports_leisure,3,5.0000000000000000,2018-04-25,182,2017-09-01,418,2.6196172248803828
9077449283dc1319d5e51fb3159b28e2,anchieta,3,299.43,99.8100000000000000,4,1.3333333333333333,health_beauty,3,5.0000000000000000,2017-08-03,447,2017-05-27,515,2.1262135922330098
ab744045d2445f5bae53b57a4b99bfbf,santo andre,3,246.51,82.1700000000000000,3,1.00000000000000000000,watches_gifts,3,3.6666666666666667,2017-12-17,311,2017-10-01,388,2.8221649484536082
a66315c850c3712707754c1eca7a8069,sao paulo,3,671.46,223.8200000000000000,8,2.6666666666666667,bed_bath_table,4,4.7500000000000000,2018-04-25,182,2017-05-18,524,2.0896946564885496
8c21dd8c37144807c601f99f2a209dfb,aparecida de goiania,3,848.02,282.6733333333333333,4,1.3333333333333333,sports_leisure,4,5.0000000000000000,2018-05-20,157,2017-05-10,532,2.0582706766917293
91d0504cf52d3f76b154c42d78979f39,itajuba,3,247.88,82.6266666666666667,3,1.00000000000000000000,toys,3,5.0000000000000000,2018-06-12,134,2017-07-14,467,2.3447537473233406
8c21dd8c37144807c601f99f2a209dfb,brasilia,3,848.02,282.6733333333333333,4,1.3333333333333333,sports_leisure,4,5.0000000000000000,2018-05-20,157,2017-05-10,532,2.0582706766917293
b3a6549b3cd47a7117094faafce8b10d,guaruja,3,179.10,59.7000000000000000,3,1.00000000000000000000,sports_leisure,3,5.0000000000000000,2018-04-01,206,2018-02-04,262,4.17938931297709923665
b3a6549b3cd47a7117094faafce8b10d,osasco,3,179.10,59.7000000000000000,3,1.00000000000000000000,sports_leisure,3,5.0000000000000000,2018-04-01,206,2018-02-04,262,4.17938931297709923665
8961b4ca2c5aceb7a78ea72c6e0c840a,osasco,3,780.40,260.1333333333333333,5,1.6666666666666667,bed_bath_table,3,3.6666666666666667,2018-06-23,123,2017-11-27,331,3.30815709969788519639
b2e9a05d23ea17713b5d7799f2004f8e,sao paulo,3,782.64,260.8800000000000000,9,3.0000000000000000,computers_accessories,3,5.0000000000000000,2018-07-29,87,2018-07-26,90,12.16666666666666666655
ae74c314b9c383e5d7bcd99d54ffbc71,ribeirao preto,3,358.89,119.6300000000000000,4,1.3333333333333333,bed_bath_table,3,3.3333333333333333,2017-06-07,504,2017-05-08,534,2.0505617977528090
8cd6f80d3c3994e2060d46ec07ff0b0a,jequitinhonha,3,403.85,134.6166666666666667,3,1.00000000000000000000,auto,3,4.3333333333333333,2018-08-13,72,2018-01-13,284,3.85563380281690140844
9689908caf4de73724feed92175d867a,saquarema,3,439.39,146.4633333333333333,4,1.3333333333333333,bed_bath_table,3,3.6666666666666667,2018-08-03,82,2018-02-22,244,4.48770491803278688524
7a311d62282fa63be12b02aef2fd21d1,sao paulo,3,260.73,86.9100000000000000,3,1.00000000000000000000,auto,3,3.6666666666666667,2018-01-30,267,2017-05-21,521,2.1017274472168906
acaf5177d6de60fda7ce77c48abb5230,suzano,3,693.20,231.0666666666666667,5,1.6666666666666667,pet_shop,3,5.0000000000000000,2018-04-12,195,2018-02-19,247,4.43319838056680161944
ae20947231d4d44dde1680a7ab14d90a,rio de janeiro,3,335.15,111.7166666666666667,3,1.00000000000000000000,housewares,3,5.0000000000000000,2017-09-11,408,2017-09-02,417,2.6258992805755396
93360190b9375a40b65720ee99387a4a,maringa,3,192.28,64.0933333333333333,3,1.00000000000000000000,fashion_bags_accessories,3,5.0000000000000000,2018-03-30,208,2017-05-21,521,2.1017274472168906
8f6ce2295bdbec03cd50e34b4bd7ba0a,marica,3,405.02,135.0066666666666667,3,1.00000000000000000000,auto,3,5.0000000000000000,2018-07-31,85,2017-02-09,622,1.7604501607717042
8f6ce2295bdbec03cd50e34b4bd7ba0a,rio de janeiro,3,405.02,135.0066666666666667,3,1.00000000000000000000,auto,3,5.0000000000000000,2018-07-31,85,2017-02-09,622,1.7604501607717042
8dafb82f687e3b0dc9e97b4198b92128,sao borja,3,290.73,96.9100000000000000,3,1.00000000000000000000,party_supplies,3,5.0000000000000000,2018-04-13,194,2017-07-30,451,2.4279379157427938
8f2fa110f45a5b5592f1593842b7e87d,cotia,3,371.48,123.8266666666666667,3,1.00000000000000000000,furniture_decor,3,5.0000000000000000,2018-06-08,138,2017-07-02,479,2.2860125260960334
9aae8213ff9bc04cc3ce48b85f43a173,itaborai,3,373.74,124.5800000000000000,3,1.00000000000000000000,housewares,3,5.0000000000000000,2018-05-27,150,2018-05-27,150,7.29999999999999999993
ab243cd9e788d689cc822380f59616e1,campinas,3,788.81,262.9366666666666667,3,1.00000000000000000000,sports_leisure,4,4.5000000000000000,2018-02-01,265,2017-09-24,395,2.7721518987341772
a3021c629bd1d99347a8e75a9ab035d8,sao paulo,3,277.40,92.4666666666666667,5,1.6666666666666667,bed_bath_table,3,3.3333333333333333,2017-11-08,350,2017-07-22,459,2.3856209150326797
9832ae2f7d3e5fa4c7a1a06e9551bc61,duque de caxias,3,1026.09,342.0300000000000000,8,2.6666666666666667,watches_gifts,3,2.6666666666666667,2018-04-24,183,2017-07-14,467,2.3447537473233406
894382535eef1ce243ec19088626be0e,rio de janeiro,3,295.30,98.4333333333333333,3,1.00000000000000000000,auto,3,5.0000000000000000,2018-03-05,233,2017-09-20,399,2.7443609022556392
fd8ccc89be43894d2553494c71a61fd8,niteroi,3,258.03,86.0100000000000000,5,1.6666666666666667,bed_bath_table,3,4.6666666666666667,2018-04-19,188,2018-03-11,227,4.82378854625550660794
fc719c11b4dce594f47e1f9aa739a3a2,sao paulo,3,273.10,91.0333333333333333,5,1.6666666666666667,sports_leisure,3,5.0000000000000000,2017-12-26,302,2017-11-16,342,3.20175438596491228070
fe59d5878cd80080edbd29b5a0a4e1cf,guara,3,185.09,61.6966666666666667,3,1.00000000000000000000,sports_leisure,3,3.3333333333333333,2017-08-22,428,2017-06-07,504,2.1726190476190476
f11821d908830e74ad782532ebed897a,diamantino,3,191.10,63.7000000000000000,3,1.00000000000000000000,bed_bath_table,4,3.5000000000000000,2017-08-21,429,2017-05-17,525,2.0857142857142858
f4d1502ace38b0df6f052a5544add9f4,sao joao de meriti,3,390.47,130.1566666666666667,3,1.00000000000000000000,air_conditioning,3,5.0000000000000000,2018-04-11,196,2017-11-10,348,3.14655172413793103449
ff922bdd6bafcdf99cb90d7f39cea5b3,barra bonita,3,139.60,46.5333333333333333,3,1.00000000000000000000,bed_bath_table,3,4.3333333333333333,2017-09-14,405,2017-02-22,609,1.7980295566502463
f0fd988c7c2a4cba167138a8adada6ca,cansancao,3,175.54,58.5133333333333333,3,1.00000000000000000000,baby,3,5.0000000000000000,2018-06-11,135,2018-01-06,291,3.76288659793814432988
fe59d5878cd80080edbd29b5a0a4e1cf,brasilia,3,185.09,61.6966666666666667,3,1.00000000000000000000,sports_leisure,3,3.3333333333333333,2017-08-22,428,2017-06-07,504,2.1726190476190476
f8bc1d81f395f6239a2a5ab1b9edf1ab,belo horizonte,3,515.10,171.7000000000000000,5,1.6666666666666667,garden_tools,3,5.0000000000000000,2018-08-20,65,2017-10-06,383,2.8590078328981723
1c628081cb579ed6035b9aa8614e69f4,ribeirao preto,3,202.56,67.5200000000000000,3,1.00000000000000000000,computers_accessories,3,4.0000000000000000,2018-05-22,155,2018-03-31,207,5.28985507246376811596
2004ba7732339d9be65f2236d8887ae4,rio de janeiro,3,265.05,88.3500000000000000,3,1.00000000000000000000,watches_gifts,3,5.0000000000000000,2018-05-10,167,2017-10-03,386,2.8367875647668393
34b0cd95480e55c2a701293a2b9671b3,sao paulo,3,295.57,98.5233333333333333,4,1.3333333333333333,health_beauty,3,4.0000000000000000,2018-08-28,57,2018-04-25,182,6.01648351648351648355
25f3cf83109f636d52d288fa4e797111,rio de janeiro,3,126.33,42.1100000000000000,3,1.00000000000000000000,home_appliances,5,3.6000000000000000,2018-02-25,241,2018-02-25,241,4.54356846473029045641
297ec5afd18366f5ba27520cc4954151,sao paulo,3,1451.00,483.6666666666666667,4,1.3333333333333333,auto,3,5.0000000000000000,2018-05-12,165,2018-02-16,250,4.38000000000000000002
18e3d276253780b44b5b7bf83f6785ec,guaruja,3,168.85,56.2833333333333333,3,1.00000000000000000000,health_beauty,3,5.0000000000000000,2017-11-28,330,2017-05-03,539,2.0315398886827458
041caba6a63ace5818387698ea85cdb2,guarulhos,3,153.46,51.1533333333333333,3,1.00000000000000000000,auto,3,4.6666666666666667,2018-05-24,153,2017-03-15,588,1.8622448979591837
1da09dd64e235e7c2f29a4faff33535c,niteroi,3,2164.40,721.4666666666666667,10,3.3333333333333333,computers_accessories,3,3.6666666666666667,2018-01-11,286,2017-05-10,532,2.0582706766917293
0e4cb268bd62da7db135af6349b4fc2a,barrinha,3,195.46,65.1533333333333333,3,1.00000000000000000000,fashion_bags_accessories,4,5.0000000000000000,2017-11-24,334,2017-11-24,334,3.27844311377245508981
30b782a79466007756f170cb5bd6bbd8,sao paulo,3,218.75,72.9166666666666667,7,2.3333333333333333,furniture_decor,3,3.0000000000000000,2018-07-30,86,2017-02-20,611,1.7921440261865794
0cc2ee1112a11a1094eff52fa2e87150,teresina,3,839.62,279.8733333333333333,3,1.00000000000000000000,health_beauty,4,5.0000000000000000,2017-10-03,386,2017-05-15,527,2.0777988614800759
23339103d82a054f9729b0554ce22e8c,bastos,3,243.89,81.2966666666666667,3,1.00000000000000000000,home_appliances,3,5.0000000000000000,2018-06-16,130,2018-05-30,147,7.44897959183673469395
0b18593e033697810a62a987e77f4b8c,perdigao,3,190.96,63.6533333333333333,3,1.00000000000000000000,bed_bath_table,3,5.0000000000000000,2018-03-13,225,2017-06-02,509,2.1512770137524558
182053495bc94c2f41090ce8c41be266,sabara,3,214.90,71.6333333333333333,3,1.00000000000000000000,sports_leisure,3,5.0000000000000000,2018-08-19,66,2018-04-11,196,5.58673469387755102039
08c07c761592a71b85136aa4fe76a6f4,valente,3,405.03,135.0100000000000000,3,1.00000000000000000000,health_beauty,3,5.0000000000000000,2018-04-06,201,2017-08-11,439,2.4943052391799544
3bab949ef05da8e9b3cfd541b6af0ffd,uberaba,3,746.28,248.7600000000000000,3,1.00000000000000000000,sports_leisure,5,5.0000000000000000,2017-06-11,500,2017-04-30,542,2.0202952029520295
2e43e031f10de28e557c35ef668f9396,canoas,3,350.97,116.9900000000000000,5,1.6666666666666667,sports_leisure,6,5.0000000000000000,2017-01-26,636,2017-01-26,636,1.7216981132075472
0a61b571f594b6919601bcf3380da7f7,belo horizonte,3,518.02,172.6733333333333333,3,1.00000000000000000000,pet_shop,3,4.3333333333333333,2018-01-12,285,2017-08-11,439,2.4943052391799544
1fbd81e4d0a0cf9125ca038b43533b7f,cantagalo,3,195.60,65.2000000000000000,3,1.00000000000000000000,furniture_decor,3,4.3333333333333333,2018-02-15,251,2017-05-05,537,2.0391061452513966
30a81e307f19e822e7199139fe52b1b0,novo cruzeiro,3,131.31,43.7700000000000000,3,1.00000000000000000000,telephony,3,4.6666666666666667,2018-03-16,222,2017-10-23,366,2.9918032786885245
310647380793836bfa5b7b6b3f518423,ribeirao preto,3,385.27,128.4233333333333333,10,3.3333333333333333,bed_bath_table,3,5.0000000000000000,2017-10-18,371,2017-04-18,554,1.9765342960288809
26a6e3e036636ef1d5636f98b66094cc,sao joaquim da barra,3,480.52,160.1733333333333333,3,1.00000000000000000000,sports_leisure,3,5.0000000000000000,2018-06-19,127,2018-01-16,281,3.89679715302491103201
32ea3bdedab835c3aa6cb68ce66565ef,sao paulo,3,137.16,45.7200000000000000,3,1.00000000000000000000,watches_gifts,3,4.6666666666666667,2018-06-28,118,2016-10-03,751,1.4580559254327563
07b1b60bca2b6326fa2adb259ea4a55f,porto alegre,3,251.54,83.8466666666666667,4,1.3333333333333333,furniture_decor,3,4.3333333333333333,2018-05-09,168,2018-03-26,212,5.16509433962264150945
0a609db8d244100909a15d65eadf8539,petropolis,3,501.16,167.0533333333333333,4,1.3333333333333333,bed_bath_table,3,2.3333333333333333,2017-10-18,371,2017-08-07,443,2.4717832957110610
06a52782a04f0086d16b9c22d0e29438,dourados,3,153.33,51.1100000000000000,3,1.00000000000000000000,home_appliances,5,5.0000000000000000,2017-05-06,536,2017-05-06,536,2.0429104477611940
02e9109b7e0a985108b43e573b6afb23,sao paulo,3,602.73,200.9100000000000000,5,1.6666666666666667,bed_bath_table,3,4.3333333333333333,2018-05-14,163,2017-11-23,335,3.26865671641791044776
33176de67c05eeed870fd49f234387a0,cachoeirinha,3,1254.01,418.0033333333333333,11,3.6666666666666667,computers_accessories,4,2.0000000000000000,2018-06-04,142,2018-02-22,244,4.48770491803278688524
1b6e96ed99cb8d135efe220d761bbd67,monte mor,3,115.01,38.3366666666666667,4,1.3333333333333333,bed_bath_table,3,5.0000000000000000,2018-08-15,70,2017-03-22,581,1.8846815834767642
